strategy,top_n,signal_date,trade_date,action,ticker,company,nasdaq100_date_added,date_source,price,old_weight,new_weight,rank,score,skipped_not_yet_nasdaq100_before_buy,equity_before_trade
Nasdaq-100 Top3 PIT membership,3,2021-01-29,2021-02-01,BUY,MELI,Mercado Libre,2017-06-19,Wikipedia Nasdaq-100 changes table,1812.5799560546875,0.0,0.3333333333333333,3,0.5110519099181716,3,3.0741646076102276
Nasdaq-100 Top3 PIT membership,3,2021-02-26,2021-03-01,SELL,MELI,Mercado Libre,2017-06-19,Wikipedia Nasdaq-100 changes table,1691.030029296875,0.3333333333333333,0.0,,,,2.899032890348735
Nasdaq-100 Top3 PIT membership,3,2021-02-26,2021-03-01,BUY,MU,Micron Technology,2010-12-20,Wikipedia Nasdaq-100 changes table,92.20364852599036,0.0,0.3333333333333333,3,0.670151365926307,4,2.899032890348735
Nasdaq-100 Top3 PIT membership,3,2021-03-31,2021-04-01,SELL,TSLA,"Tesla, Inc.",2013-07-15,Wikipedia Nasdaq-100 changes table,229.4566650390625,0.3333333333333333,0.0,,,,2.6658954879046624
Nasdaq-100 Top3 PIT membership,3,2021-03-31,2021-04-01,BUY,AMAT,Applied Materials,,No add date found; assumed already member before test window,132.37505011619731,0.0,0.3333333333333333,2,0.979417367492287,5,2.6658954879046624
Nasdaq-100 Top3 PIT membership,3,2021-04-30,2021-05-03,SELL,PDD,PDD Holdings,2020-08-24,Wikipedia Nasdaq-100 changes table,133.0500030517578,0.3333333333333333,0.0,,,,2.5393820413280386
Nasdaq-100 Top3 PIT membership,3,2021-04-30,2021-05-03,BUY,LRCX,Lam Research,2014-12-22,Wikipedia Nasdaq-100 changes table,59.65801417832439,0.0,0.3333333333333333,2,0.7651637497457688,4,2.5393820413280386
Nasdaq-100 Top3 PIT membership,3,2021-05-28,2021-06-01,SELL,MU,Micron Technology,2010-12-20,Wikipedia Nasdaq-100 changes table,82.82137178261938,0.3333333333333333,0.0,,,,2.5872137977599303
Nasdaq-100 Top3 PIT membership,3,2021-05-28,2021-06-01,BUY,ASML,ASML Holding,2017-12-18,Wikipedia Nasdaq-100 changes table,654.1423565308215,0.0,0.3333333333333333,2,0.5643717894335165,5,2.5872137977599303
Nasdaq-100 Top3 PIT membership,3,2021-06-30,2021-07-01,SELL,LRCX,Lam Research,2014-12-22,Wikipedia Nasdaq-100 changes table,61.52541501221455,0.3333333333333333,0.0,,,,2.5983538278758815
Nasdaq-100 Top3 PIT membership,3,2021-06-30,2021-07-01,BUY,GOOG,Alphabet Inc. (Class C),2014-04-03,Wikipedia Nasdaq-100 changes table,123.83307666034744,0.0,0.3333333333333333,3,0.3815787839318969,5,2.5983538278758815
Nasdaq-100 Top3 PIT membership,3,2021-07-30,2021-08-02,SELL,ASML,ASML Holding,2017-12-18,Wikipedia Nasdaq-100 changes table,736.3662572765717,0.3333333333333333,0.0,,,,2.773599150196172
Nasdaq-100 Top3 PIT membership,3,2021-07-30,2021-08-02,BUY,NVDA,Nvidia,,No add date found; assumed already member before test window,19.65497762771269,0.0,0.3333333333333333,1,0.5407523063203368,2,2.773599150196172
Nasdaq-100 Top3 PIT membership,3,2021-08-31,2021-09-01,SELL,AMAT,Applied Materials,,No add date found; assumed already member before test window,130.48330097380196,0.3333333333333333,0.0,,,,2.9365500257096047
Nasdaq-100 Top3 PIT membership,3,2021-08-31,2021-09-01,SELL,GOOG,Alphabet Inc. (Class C),2014-04-03,Wikipedia Nasdaq-100 changes table,144.4639658109284,0.3333333333333333,0.0,,,,2.9365500257096047
Nasdaq-100 Top3 PIT membership,3,2021-08-31,2021-09-01,BUY,ASML,ASML Holding,2017-12-18,Wikipedia Nasdaq-100 changes table,801.2418708950923,0.0,0.3333333333333333,2,0.41993553842646714,1,2.9365500257096047
Nasdaq-100 Top3 PIT membership,3,2021-08-31,2021-09-01,BUY,DXCM,DexCom,2020-04-20,Wikipedia Nasdaq-100 changes table,132.97500610351562,0.0,0.3333333333333333,3,0.3868998892692852,1,2.9365500257096047
Nasdaq-100 Top3 PIT membership,3,2021-09-30,2021-10-01,SELL,ASML,ASML Holding,2017-12-18,Wikipedia Nasdaq-100 changes table,711.7098112814783,0.3333333333333333,0.0,,,,2.7854408860756985
Nasdaq-100 Top3 PIT membership,3,2021-09-30,2021-10-01,BUY,CRWD,CrowdStrike,2021-08-26,Wikipedia Nasdaq-100 changes table,246.6499938964844,0.0,0.3333333333333333,2,0.5024327746031352,3,2.7854408860756985
Nasdaq-100 Top3 PIT membership,3,2021-10-29,2021-11-01,SELL,CRWD,CrowdStrike,2021-08-26,Wikipedia Nasdaq-100 changes table,275.5409851074219,0.3333333333333333,0.0,,,,3.2444748613599836
Nasdaq-100 Top3 PIT membership,3,2021-10-29,2021-11-01,BUY,MRVL,Marvell Technology,2020-12-21,Wikipedia Nasdaq-100 changes table,67.48674748537871,0.0,0.3333333333333333,3,0.36253506981221983,7,3.2444748613599836
Nasdaq-100 Top3 PIT membership,3,2021-11-30,2021-12-01,SELL,MRVL,Marvell Technology,2020-12-21,Wikipedia Nasdaq-100 changes table,71.49645010010153,0.3333333333333333,0.0,,,,3.501756041230457
Nasdaq-100 Top3 PIT membership,3,2021-11-30,2021-12-01,BUY,TSLA,"Tesla, Inc.",2013-07-15,Wikipedia Nasdaq-100 changes table,386.8999938964844,0.0,0.3333333333333333,1,0.840957230808149,4,3.501756041230457
Nasdaq-100 Top3 PIT membership,3,2021-12-31,2022-01-03,SELL,DXCM,DexCom,2020-04-20,Wikipedia Nasdaq-100 changes table,132.9499969482422,0.3333333333333333,0.0,,,,3.309593684482434
Nasdaq-100 Top3 PIT membership,3,2021-12-31,2022-01-03,SELL,NVDA,Nvidia,,No add date found; assumed already member before test window,29.75574653768631,0.3333333333333333,0.0,,,,3.309593684482434
Nasdaq-100 Top3 PIT membership,3,2021-12-31,2022-01-03,BUY,AMD,Advanced Micro Devices,2018-12-24,Wikipedia Nasdaq-100 changes table,145.13999938964844,0.0,0.3333333333333333,2,0.5745512715469978,0,3.309593684482434
Nasdaq-100 Top3 PIT membership,3,2021-12-31,2022-01-03,BUY,DDOG,Datadog,2021-12-20,Wikipedia Nasdaq-100 changes table,178.75,0.0,0.3333333333333333,3,0.5453179007506572,0,3.309593684482434
Nasdaq-100 Top3 PIT membership,3,2022-01-31,2022-02-01,SELL,AMD,Advanced Micro Devices,2018-12-24,Wikipedia Nasdaq-100 changes table,116.75,0.3333333333333333,0.0,,,,2.714759015501542
Nasdaq-100 Top3 PIT membership,3,2022-01-31,2022-02-01,BUY,NVDA,Nvidia,,No add date found; assumed already member before test window,25.05411045530758,0.0,0.3333333333333333,3,0.49847280370975877,0,2.714759015501542
Nasdaq-100 Top3 PIT membership,3,2022-02-28,2022-03-01,SELL,DDOG,Datadog,2021-12-20,Wikipedia Nasdaq-100 changes table,160.24000549316406,0.3333333333333333,0.0,,,,2.7049276196258254
Nasdaq-100 Top3 PIT membership,3,2022-02-28,2022-03-01,SELL,NVDA,Nvidia,,No add date found; assumed already member before test window,24.24272310643019,0.3333333333333333,0.0,,,,2.7049276196258254
Nasdaq-100 Top3 PIT membership,3,2022-02-28,2022-03-01,BUY,PCAR,Paccar,,No add date found; assumed already member before test window,52.17555364575536,0.0,0.3333333333333333,2,0.15738728090321796,3,2.7049276196258254
Nasdaq-100 Top3 PIT membership,3,2022-02-28,2022-03-01,BUY,EXC,Exelon,2019-11-21,Wikipedia Nasdaq-100 changes table,36.37818293040838,0.0,0.3333333333333333,3,0.1514723833212357,3,2.7049276196258254
Nasdaq-100 Top3 PIT membership,3,2022-03-31,2022-04-01,SELL,EXC,Exelon,2019-11-21,Wikipedia Nasdaq-100 changes table,41.22861620757824,0.3333333333333333,0.0,,,,3.0121402177031205
Nasdaq-100 Top3 PIT membership,3,2022-03-31,2022-04-01,SELL,PCAR,Paccar,,No add date found; assumed already member before test window,50.52171530423361,0.3333333333333333,0.0,,,,3.0121402177031205
Nasdaq-100 Top3 PIT membership,3,2022-03-31,2022-04-01,SELL,TSLA,"Tesla, Inc.",2013-07-15,Wikipedia Nasdaq-100 changes table,360.3833312988281,0.3333333333333333,0.0,,,,3.0121402177031205
Nasdaq-100 Top3 PIT membership,3,2022-03-31,2022-04-01,BUY,QCOM,Qualcomm,,No add date found; assumed already member before test window,138.63044940793944,0.0,0.3333333333333333,1,0.322674315264714,1,3.0121402177031205
Nasdaq-100 Top3 PIT membership,3,2022-03-31,2022-04-01,BUY,MU,Micron Technology,2010-12-20,Wikipedia Nasdaq-100 changes table,76.6803668137586,0.0,0.3333333333333333,2,0.31585584342246875,1,3.0121402177031205
Nasdaq-100 Top3 PIT membership,3,2022-03-31,2022-04-01,BUY,VRTX,Vertex Pharmaceuticals,,No add date found; assumed already member before test window,261.54998779296875,0.0,0.3333333333333333,3,0.29064447542917726,1,3.0121402177031205
Nasdaq-100 Top3 PIT membership,3,2022-04-29,2022-05-02,SELL,MU,Micron Technology,2010-12-20,Wikipedia Nasdaq-100 changes table,66.7305317350173,0.3333333333333333,0.0,,,,2.8185879156976203
Nasdaq-100 Top3 PIT membership,3,2022-04-29,2022-05-02,SELL,QCOM,Qualcomm,,No add date found; assumed already member before test window,128.28382000342376,0.3333333333333333,0.0,,,,2.8185879156976203
Nasdaq-100 Top3 PIT membership,3,2022-04-29,2022-05-02,BUY,EXC,Exelon,2019-11-21,Wikipedia Nasdaq-100 changes table,40.59631949077061,0.0,0.3333333333333333,2,0.2746548901370456,2,2.8185879156976203
Nasdaq-100 Top3 PIT membership,3,2022-04-29,2022-05-02,BUY,PANW,Palo Alto Networks,2021-12-20,Wikipedia Nasdaq-100 changes table,93.0433349609375,0.0,0.3333333333333333,3,0.23547820362000582,2,2.8185879156976203
Nasdaq-100 Top3 PIT membership,3,2022-05-31,2022-06-01,SELL,PANW,Palo Alto Networks,2021-12-20,Wikipedia Nasdaq-100 changes table,84.53666687011719,0.3333333333333333,0.0,,,,2.8405079898778363
Nasdaq-100 Top3 PIT membership,3,2022-05-31,2022-06-01,BUY,KHC,Kraft Heinz,2015-07-02,Wikipedia Nasdaq-100 changes table,31.451639582367648,0.0,0.3333333333333333,2,0.23868186076051345,1,2.8405079898778363
Nasdaq-100 Top3 PIT membership,3,2022-06-30,2022-07-01,SELL,KHC,Kraft Heinz,2015-07-02,Wikipedia Nasdaq-100 changes table,31.634162822619118,0.3333333333333333,0.0,,,,2.781932167125938
Nasdaq-100 Top3 PIT membership,3,2022-06-30,2022-07-01,BUY,AEP,American Electric Power,2020-12-21,Wikipedia Nasdaq-100 changes table,82.92736457882702,0.0,0.3333333333333333,3,0.17105380401093395,2,2.781932167125938
Nasdaq-100 Top3 PIT membership,3,2022-07-29,2022-08-01,SELL,AEP,American Electric Power,2020-12-21,Wikipedia Nasdaq-100 changes table,84.8968869793459,0.3333333333333333,0.0,,,,2.829745082404337
Nasdaq-100 Top3 PIT membership,3,2022-07-29,2022-08-01,SELL,EXC,Exelon,2019-11-21,Wikipedia Nasdaq-100 changes table,40.48525374405027,0.3333333333333333,0.0,,,,2.829745082404337
Nasdaq-100 Top3 PIT membership,3,2022-07-29,2022-08-01,SELL,VRTX,Vertex Pharmaceuticals,,No add date found; assumed already member before test window,279.7900085449219,0.3333333333333333,0.0,,,,2.829745082404337
Nasdaq-100 Top3 PIT membership,3,2022-07-29,2022-08-01,BUY,TMUS,T-Mobile US,2015-12-21,Wikipedia Nasdaq-100 changes table,137.49199170874357,0.0,0.3333333333333333,1,0.2672827696615574,0,2.829745082404337
Nasdaq-100 Top3 PIT membership,3,2022-07-29,2022-08-01,BUY,CEG,Constellation Energy,2022-02-02,Wikipedia Nasdaq-100 changes table,64.0451825840418,0.0,0.3333333333333333,2,0.25961135473316355,0,2.829745082404337
Nasdaq-100 Top3 PIT membership,3,2022-07-29,2022-08-01,BUY,PDD,PDD Holdings,2020-08-24,Wikipedia Nasdaq-100 changes table,47.47999954223633,0.0,0.3333333333333333,3,0.24080262488386306,0,2.829745082404337
Nasdaq-100 Top3 PIT membership,3,2022-08-31,2022-09-01,SELL,PDD,PDD Holdings,2020-08-24,Wikipedia Nasdaq-100 changes table,69.44999694824219,0.3333333333333333,0.0,,,,3.4836711538809535
Nasdaq-100 Top3 PIT membership,3,2022-08-31,2022-09-01,SELL,TMUS,T-Mobile US,2015-12-21,Wikipedia Nasdaq-100 changes table,137.9631716128819,0.3333333333333333,0.0,,,,3.4836711538809535
Nasdaq-100 Top3 PIT membership,3,2022-08-31,2022-09-01,BUY,ADP,Automatic Data Processing,2008-12-22,Wikipedia Nasdaq-100 changes table,223.61914701397265,0.0,0.3333333333333333,2,0.1777979226021953,1,3.4836711538809535
Nasdaq-100 Top3 PIT membership,3,2022-08-31,2022-09-01,BUY,VRTX,Vertex Pharmaceuticals,,No add date found; assumed already member before test window,281.6499938964844,0.0,0.3333333333333333,3,0.16979191250941073,1,3.4836711538809535
Nasdaq-100 Top3 PIT membership,3,2022-09-30,2022-10-03,SELL,ADP,Automatic Data Processing,2008-12-22,Wikipedia Nasdaq-100 changes table,210.96745491007985,0.3333333333333333,0.0,,,,3.5171254538885046
Nasdaq-100 Top3 PIT membership,3,2022-09-30,2022-10-03,SELL,VRTX,Vertex Pharmaceuticals,,No add date found; assumed already member before test window,293.7099914550781,0.3333333333333333,0.0,,,,3.5171254538885046
Nasdaq-100 Top3 PIT membership,3,2022-09-30,2022-10-03,BUY,PDD,PDD Holdings,2020-08-24,Wikipedia Nasdaq-100 changes table,62.40999984741211,0.0,0.3333333333333333,1,0.777611617222383,1,3.5171254538885046
Nasdaq-100 Top3 PIT membership,3,2022-09-30,2022-10-03,BUY,TMUS,T-Mobile US,2015-12-21,Wikipedia Nasdaq-100 changes table,131.01164322796626,0.0,0.3333333333333333,3,0.12162049459815139,1,3.5171254538885046
Nasdaq-100 Top3 PIT membership,3,2022-10-31,2022-11-01,SELL,TMUS,T-Mobile US,2015-12-21,Wikipedia Nasdaq-100 changes table,147.09724045671848,0.3333333333333333,0.0,,,,3.7677243459655743
Nasdaq-100 Top3 PIT membership,3,2022-10-31,2022-11-01,BUY,NFLX,"Netflix, Inc.",2013-06-06,Wikipedia Nasdaq-100 changes table,29.617000579833984,0.0,0.3333333333333333,3,0.1803871269548749,1,3.7677243459655743
Nasdaq-100 Top3 PIT membership,3,2022-11-30,2022-12-01,SELL,PDD,PDD Holdings,2020-08-24,Wikipedia Nasdaq-100 changes table,79.23999786376953,0.3333333333333333,0.0,,,,4.250174393206079
Nasdaq-100 Top3 PIT membership,3,2022-11-30,2022-12-01,BUY,DXCM,DexCom,2020-04-20,Wikipedia Nasdaq-100 changes table,116.38999938964844,0.0,0.3333333333333333,1,0.7020256640086218,1,4.250174393206079
Nasdaq-100 Top3 PIT membership,3,2022-12-30,2023-01-03,SELL,DXCM,DexCom,2020-04-20,Wikipedia Nasdaq-100 changes table,114.3000030517578,0.3333333333333333,0.0,,,,4.041204691307314
Nasdaq-100 Top3 PIT membership,3,2022-12-30,2023-01-03,BUY,ROST,Ross Stores,2008-12-22,Wikipedia Nasdaq-100 changes table,112.64427650749974,0.0,0.3333333333333333,3,0.6542950332381965,1,4.041204691307314
Nasdaq-100 Top3 PIT membership,3,2023-01-31,2023-02-01,SELL,CEG,Constellation Energy,2022-02-02,Wikipedia Nasdaq-100 changes table,83.1366271103242,0.3333333333333333,0.0,,,,4.3065319626214995
Nasdaq-100 Top3 PIT membership,3,2023-01-31,2023-02-01,SELL,NFLX,"Netflix, Inc.",2013-06-06,Wikipedia Nasdaq-100 changes table,35.38600158691406,0.3333333333333333,0.0,,,,4.3065319626214995
Nasdaq-100 Top3 PIT membership,3,2023-01-31,2023-02-01,BUY,PDD,PDD Holdings,2020-08-24,Wikipedia Nasdaq-100 changes table,102.30999755859376,0.0,0.3333333333333333,1,0.728035354061749,2,4.3065319626214995
Nasdaq-100 Top3 PIT membership,3,2023-01-31,2023-02-01,BUY,GILD,Gilead Sciences,,No add date found; assumed already member before test window,75.16967807179442,0.0,0.3333333333333333,2,0.45875941463704994,2,4.3065319626214995
Nasdaq-100 Top3 PIT membership,3,2023-02-28,2023-03-01,SELL,GILD,Gilead Sciences,,No add date found; assumed already member before test window,71.88586060771588,0.3333333333333333,0.0,,,,3.9786888589031864
Nasdaq-100 Top3 PIT membership,3,2023-02-28,2023-03-01,SELL,ROST,Ross Stores,2008-12-22,Wikipedia Nasdaq-100 changes table,103.3240398889522,0.3333333333333333,0.0,,,,3.9786888589031864
Nasdaq-100 Top3 PIT membership,3,2023-02-28,2023-03-01,BUY,NFLX,"Netflix, Inc.",2013-06-06,Wikipedia Nasdaq-100 changes table,32.154998779296875,0.0,0.3333333333333333,2,0.615773965168505,2,3.9786888589031864
Nasdaq-100 Top3 PIT membership,3,2023-02-28,2023-03-01,BUY,IDXX,Idexx Laboratories,2017-03-20,Wikipedia Nasdaq-100 changes table,470.8599853515625,0.0,0.3333333333333333,3,0.3918262603459084,2,3.9786888589031864
Nasdaq-100 Top3 PIT membership,3,2023-03-31,2023-04-03,SELL,IDXX,Idexx Laboratories,2017-03-20,Wikipedia Nasdaq-100 changes table,500.0,0.3333333333333333,0.0,,,,3.865232305495873
Nasdaq-100 Top3 PIT membership,3,2023-03-31,2023-04-03,SELL,NFLX,"Netflix, Inc.",2013-06-06,Wikipedia Nasdaq-100 changes table,34.18299865722656,0.3333333333333333,0.0,,,,3.865232305495873
Nasdaq-100 Top3 PIT membership,3,2023-03-31,2023-04-03,BUY,NVDA,Nvidia,,No add date found; assumed already member before test window,27.48466960367856,0.0,0.3333333333333333,1,0.9083439264623381,2,3.865232305495873
Nasdaq-100 Top3 PIT membership,3,2023-03-31,2023-04-03,BUY,BKNG,Booking Holdings,,No add date found; assumed already member before test window,103.8515273478454,0.0,0.3333333333333333,3,0.53540975577691,2,3.865232305495873
Nasdaq-100 Top3 PIT membership,3,2023-04-28,2023-05-01,SELL,BKNG,Booking Holdings,,No add date found; assumed already member before test window,105.2466622132202,0.3333333333333333,0.0,,,,3.7878183917520856
Nasdaq-100 Top3 PIT membership,3,2023-04-28,2023-05-01,SELL,PDD,PDD Holdings,2020-08-24,Wikipedia Nasdaq-100 changes table,67.69000244140625,0.3333333333333333,0.0,,,,3.7878183917520856
Nasdaq-100 Top3 PIT membership,3,2023-04-28,2023-05-01,BUY,AMD,Advanced Micro Devices,2018-12-24,Wikipedia Nasdaq-100 changes table,91.02999877929688,0.0,0.3333333333333333,2,0.6087392779895031,2,3.7878183917520856
Nasdaq-100 Top3 PIT membership,3,2023-04-28,2023-05-01,BUY,META,Meta Platforms,,No add date found; assumed already member before test window,236.7619924001167,0.0,0.3333333333333333,3,0.5818056874743978,2,3.7878183917520856
Nasdaq-100 Top3 PIT membership,3,2023-05-31,2023-06-01,SELL,AMD,Advanced Micro Devices,2018-12-24,Wikipedia Nasdaq-100 changes table,117.29000091552734,0.3333333333333333,0.0,,,,4.792077639174495
Nasdaq-100 Top3 PIT membership,3,2023-05-31,2023-06-01,BUY,MELI,Mercado Libre,2017-06-19,Wikipedia Nasdaq-100 changes table,1240.0899658203125,0.0,0.3333333333333333,3,0.4019254420351852,1,4.792077639174495
Nasdaq-100 Top3 PIT membership,3,2023-06-30,2023-07-03,SELL,MELI,Mercado Libre,2017-06-19,Wikipedia Nasdaq-100 changes table,1190.0,0.3333333333333333,0.0,,,,5.017634181517494
Nasdaq-100 Top3 PIT membership,3,2023-06-30,2023-07-03,BUY,AMD,Advanced Micro Devices,2018-12-24,Wikipedia Nasdaq-100 changes table,115.16000366210938,0.0,0.3333333333333333,3,0.8892440412501867,3,5.017634181517494
Nasdaq-100 Top3 PIT membership,3,2023-07-31,2023-08-01,SELL,AMD,Advanced Micro Devices,2018-12-24,Wikipedia Nasdaq-100 changes table,114.26000213623048,0.3333333333333333,0.0,,,,5.344119030942375
Nasdaq-100 Top3 PIT membership,3,2023-07-31,2023-08-01,BUY,PANW,Palo Alto Networks,2021-12-20,Wikipedia Nasdaq-100 changes table,124.94499969482422,0.0,0.3333333333333333,3,0.5854925758322094,2,5.344119030942375
Nasdaq-100 Top3 PIT membership,3,2023-08-31,2023-09-01,SELL,PANW,Palo Alto Networks,2021-12-20,Wikipedia Nasdaq-100 changes table,121.625,0.3333333333333333,0.0,,,,5.34393702588619
Nasdaq-100 Top3 PIT membership,3,2023-08-31,2023-09-01,BUY,ADBE,Adobe Inc.,,No add date found; assumed already member before test window,564.7999877929688,0.0,0.3333333333333333,3,0.5901049109234446,3,5.34393702588619
Nasdaq-100 Top3 PIT membership,3,2023-10-31,2023-11-01,SELL,ADBE,Adobe Inc.,,No add date found; assumed already member before test window,535.0,0.3333333333333333,0.0,,,,4.942476269307573
Nasdaq-100 Top3 PIT membership,3,2023-10-31,2023-11-01,SELL,META,Meta Platforms,,No add date found; assumed already member before test window,299.4996780690973,0.3333333333333333,0.0,,,,4.942476269307573
Nasdaq-100 Top3 PIT membership,3,2023-10-31,2023-11-01,BUY,ZS,Zscaler,2021-12-20,Wikipedia Nasdaq-100 changes table,159.60000610351562,0.0,0.3333333333333333,1,0.849310337812051,2,4.942476269307573
Nasdaq-100 Top3 PIT membership,3,2023-10-31,2023-11-01,BUY,TSLA,"Tesla, Inc.",2013-07-15,Wikipedia Nasdaq-100 changes table,204.0399932861328,0.0,0.3333333333333333,3,0.5694592348275416,2,4.942476269307573
Nasdaq-100 Top3 PIT membership,3,2023-11-30,2023-12-01,SELL,NVDA,Nvidia,,No add date found; assumed already member before test window,46.49249632095064,0.3333333333333333,0.0,,,,5.812369765820549
Nasdaq-100 Top3 PIT membership,3,2023-11-30,2023-12-01,SELL,TSLA,"Tesla, Inc.",2013-07-15,Wikipedia Nasdaq-100 changes table,233.13999938964844,0.3333333333333333,0.0,,,,5.812369765820549
Nasdaq-100 Top3 PIT membership,3,2023-11-30,2023-12-01,SELL,ZS,Zscaler,2021-12-20,Wikipedia Nasdaq-100 changes table,197.88999938964844,0.3333333333333333,0.0,,,,5.812369765820549
Nasdaq-100 Top3 PIT membership,3,2023-11-30,2023-12-01,BUY,PDD,PDD Holdings,2020-08-24,Wikipedia Nasdaq-100 changes table,143.32000732421875,0.0,0.3333333333333333,1,0.4679404189420133,3,5.812369765820549
Nasdaq-100 Top3 PIT membership,3,2023-11-30,2023-12-01,BUY,CEG,Constellation Energy,2022-02-02,Wikipedia Nasdaq-100 changes table,118.7769696370951,0.0,0.3333333333333333,2,0.27387500266105924,3,5.812369765820549
Nasdaq-100 Top3 PIT membership,3,2023-11-30,2023-12-01,BUY,FANG,Diamondback Energy,2022-12-19,Wikipedia Nasdaq-100 changes table,142.00902398017325,0.0,0.3333333333333333,3,0.25860833108329984,3,5.812369765820549
Nasdaq-100 Top3 PIT membership,3,2023-12-29,2024-01-02,SELL,CEG,Constellation Energy,2022-02-02,Wikipedia Nasdaq-100 changes table,114.62144351042728,0.3333333333333333,0.0,,,,5.789579870972585
Nasdaq-100 Top3 PIT membership,3,2023-12-29,2024-01-02,SELL,FANG,Diamondback Energy,2022-12-19,Wikipedia Nasdaq-100 changes table,144.09821913972888,0.3333333333333333,0.0,,,,5.789579870972585
Nasdaq-100 Top3 PIT membership,3,2023-12-29,2024-01-02,BUY,CRWD,CrowdStrike,2021-08-26,Wikipedia Nasdaq-100 changes table,251.47000122070312,0.0,0.3333333333333333,2,0.5962416438725056,2,5.789579870972585
Nasdaq-100 Top3 PIT membership,3,2023-12-29,2024-01-02,BUY,ZS,Zscaler,2021-12-20,Wikipedia Nasdaq-100 changes table,218.1000061035156,0.0,0.3333333333333333,3,0.3659603019091635,2,5.789579870972585
Nasdaq-100 Top3 PIT membership,3,2024-01-31,2024-02-01,SELL,ZS,Zscaler,2021-12-20,Wikipedia Nasdaq-100 changes table,236.6100006103516,0.3333333333333333,0.0,,,,6.055279851854387
Nasdaq-100 Top3 PIT membership,3,2024-01-31,2024-02-01,BUY,INTC,Intel,,No add date found; assumed already member before test window,42.57974063356224,0.0,0.3333333333333333,3,0.41331303314629264,1,6.055279851854387
Nasdaq-100 Top3 PIT membership,3,2024-02-29,2024-03-01,SELL,INTC,Intel,,No add date found; assumed already member before test window,42.96186273403715,0.3333333333333333,0.0,,,,6.262124324019811
Nasdaq-100 Top3 PIT membership,3,2024-02-29,2024-03-01,SELL,PDD,PDD Holdings,2020-08-24,Wikipedia Nasdaq-100 changes table,126.9000015258789,0.3333333333333333,0.0,,,,6.262124324019811
